order_id,year_of_order,customer_id,customer_age,customer_gender,state,product_category,sub_category,cost_of_product,delivery_fee,revenue,opex
55327,2016,19740,35,F,Arizona,"Food and beverage","Bread and cakes",101.00,0.06,6.06,1.00
55336,2016,15020,55,M,California,"Food and beverage",Seafood,156.00,0.06,9.36,1.00
55342,2016,15991,30,F,California,"Food and beverage","Fruits and vegetables",54.00,0.06,3.24,1.00
55354,2016,22795,40,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
55357,2016,25879,55,M,Nevada,"Household appliances",Oven,544.00,0.09,48.96,5.00
55367,2016,21089,58,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55375,2016,27702,31,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55380,2016,19131,40,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55382,2016,13702,24,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55400,2016,19726,45,M,Arizona,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
55403,2016,13296,19,M,California,"Household appliances",Toaster,154.00,0.08,12.32,5.00
55406,2016,17795,50,M,California,"Food and beverage","Fruits and vegetables",75.00,0.06,4.50,1.00
55408,2016,12972,19,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
55415,2016,28946,30,M,Oregon,"Food and beverage","Fruits and vegetables",77.00,0.06,4.62,1.00
55428,2016,19500,39,F,Oregon,Clothing,Caps,55.00,0.07,3.85,1.00
55429,2016,13972,27,M,California,"Household appliances",Oven,535.00,0.09,48.15,5.00
55446,2016,17622,43,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55467,2016,29560,20,M,California,"Food and beverage",Seafood,102.00,0.06,6.12,1.00
55476,2016,21677,44,M,California,"Food and beverage","Fruits and vegetables",78.00,0.06,4.68,1.00
55480,2016,18578,50,M,Washington,Clothing,Pants,116.00,0.07,8.12,1.00
55504,2016,22822,35,F,Arizona,"Household appliances",Refrigerator,790.00,0.11,86.90,15.00
55522,2016,24084,30,F,Washington,"Food and beverage",Seafood,73.00,0.06,4.38,1.00
55529,2016,28409,19,F,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
55531,2016,25554,34,F,Washington,"Food and beverage","Fruits and vegetables",65.00,0.06,3.90,1.00
55532,2016,29669,33,F,Washington,"Food and beverage","Fruits and vegetables",66.00,0.06,3.96,1.00
55537,2016,16199,25,M,Washington,"Food and beverage","Fruits and vegetables",62.00,0.06,3.72,1.00
55549,2016,18717,59,F,Washington,Clothing,Shorts,67.00,0.07,4.69,1.00
55558,2016,19950,35,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55568,2016,27883,30,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55569,2016,26840,35,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55573,2016,20236,41,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55586,2016,11614,46,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55588,2016,20804,39,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55607,2016,21430,45,F,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
55611,2016,16213,40,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
55613,2016,25059,38,F,Washington,Clothing,Socks,55.00,0.07,3.85,1.00
55629,2016,16614,27,M,California,"Food and beverage","Fruits and vegetables",57.00,0.06,3.42,1.00
55651,2016,22315,36,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
55655,2016,13388,27,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55682,2016,25060,30,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
55683,2016,12877,56,F,California,"Food and beverage","Bread and cakes",58.00,0.06,3.48,1.00
55685,2016,21676,40,F,Oregon,"Food and beverage","Bread and cakes",103.00,0.06,6.18,1.00
55699,2016,25623,46,F,California,"Food and beverage",Seafood,74.00,0.06,4.44,1.00
55742,2016,24792,32,M,California,"Household appliances",Refrigerator,1502.00,0.11,165.22,15.00
55781,2016,18143,30,M,Washington,"Food and beverage","Bread and cakes",54.00,0.06,3.24,1.00
55793,2016,12971,42,F,Nevada,"Food and beverage",Seafood,148.00,0.06,8.88,1.00
55798,2016,17379,43,F,Washington,"Food and beverage",Seafood,78.00,0.06,4.68,1.00
55799,2016,29288,39,F,Oregon,"Food and beverage",Seafood,124.00,0.06,7.44,1.00
55806,2016,27155,54,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
55813,2016,26324,29,M,Nevada,Clothing,Pants,76.00,0.07,5.32,1.00
55824,2016,22515,21,M,California,"Household appliances",Oven,416.00,0.09,37.44,5.00
55835,2016,20455,21,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55865,2016,15527,38,M,Arizona,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
55870,2016,24501,59,M,Oregon,Clothing,Socks,55.00,0.07,3.85,1.00
55876,2016,12333,60,F,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
55883,2016,22815,34,M,Arizona,Clothing,Pants,115.00,0.07,8.05,1.00
55905,2016,16658,41,M,California,"Household appliances",Dishwasher,308.00,0.10,30.80,10.00
55916,2016,13615,44,M,Washington,"Food and beverage",Seafood,67.00,0.06,4.02,1.00
55929,2016,27438,30,M,California,"Food and beverage",Seafood,127.00,0.06,7.62,1.00
55945,2016,21585,33,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55959,2016,22857,48,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55962,2016,21615,35,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
55969,2016,22173,26,F,Nevada,"Food and beverage","Bread and cakes",73.00,0.06,4.38,1.00
55990,2016,16720,36,M,Washington,"Food and beverage",Seafood,121.00,0.06,7.26,1.00
55997,2016,12586,39,F,California,"Food and beverage","Fruits and vegetables",74.00,0.06,4.44,1.00
56010,2016,20811,40,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
56014,2016,21440,52,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56015,2016,28767,52,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56026,2016,26504,23,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56028,2016,11862,21,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56031,2016,27853,31,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56037,2016,17929,35,M,California,"Household appliances",Dishwasher,788.00,0.10,78.80,10.00
56046,2016,15752,34,F,Washington,"Food and beverage","Bread and cakes",105.00,0.06,6.30,1.00
56053,2016,19114,44,F,Washington,"Food and beverage","Bread and cakes",74.00,0.06,4.44,1.00
56064,2016,17713,35,F,California,"Food and beverage","Fruits and vegetables",70.00,0.06,4.20,1.00
56066,2016,16976,42,F,Washington,"Food and beverage","Fruits and vegetables",96.00,0.06,5.76,1.00
56075,2016,13475,61,F,California,Clothing,Pants,132.00,0.07,9.24,1.00
56077,2016,27609,32,M,Oregon,Clothing,Pants,99.00,0.07,6.93,1.00
56088,2016,13825,44,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
56104,2016,13102,40,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56107,2016,26586,47,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56108,2016,22968,45,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56112,2016,23412,43,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56126,2016,23294,52,F,Washington,"Food and beverage","Bread and cakes",56.00,0.06,3.36,1.00
56127,2016,15680,36,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
56129,2016,25151,19,F,Oregon,"Food and beverage",Seafood,69.00,0.06,4.14,1.00
56132,2016,20118,31,M,Washington,"Food and beverage","Fruits and vegetables",56.00,0.06,3.36,1.00
56150,2016,11987,29,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56163,2016,13910,51,M,California,"Food and beverage","Bread and cakes",66.00,0.06,3.96,1.00
56166,2016,28187,32,F,Washington,"Food and beverage","Bread and cakes",77.00,0.06,4.62,1.00
56170,2016,11579,47,F,California,Clothing,Socks,55.00,0.07,3.85,1.00
56179,2016,13790,33,F,Oregon,"Food and beverage","Fruits and vegetables",73.00,0.06,4.38,1.00
56185,2016,12663,18,M,Oregon,Clothing,Pants,149.00,0.07,10.43,1.00
56189,2016,16490,51,M,Arizona,Clothing,Shorts,107.00,0.07,7.49,1.00
56192,2016,25691,58,F,Washington,"Household appliances",Oven,356.00,0.09,32.04,5.00
56201,2016,20193,38,F,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
56209,2016,25835,24,M,Arizona,"Household appliances",Toaster,127.00,0.08,10.16,5.00
56221,2016,16550,44,F,California,Clothing,Pants,148.00,0.07,10.36,1.00
56224,2016,28629,20,M,Arizona,Clothing,Pants,154.00,0.07,10.78,1.00
56241,2016,28029,26,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56266,2016,22954,39,M,Oregon,Clothing,Socks,55.00,0.07,3.85,1.00
56270,2016,15571,34,F,California,"Food and beverage",Seafood,107.00,0.06,6.42,1.00
56271,2016,20154,35,M,Washington,"Food and beverage",Seafood,104.00,0.06,6.24,1.00
56274,2016,14523,19,F,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
56276,2016,16405,24,M,Washington,"Food and beverage","Fruits and vegetables",73.00,0.06,4.38,1.00
56277,2016,20970,32,F,Arizona,"Food and beverage","Fruits and vegetables",54.00,0.06,3.24,1.00
56288,2016,29746,51,F,California,Clothing,Shorts,52.00,0.07,3.64,1.00
56289,2016,23502,24,F,Washington,Clothing,Shorts,64.00,0.07,4.48,1.00
56296,2016,29547,64,F,Arizona,Clothing,Caps,55.00,0.07,3.85,1.00
56297,2016,18854,43,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
56305,2016,21906,31,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56314,2016,20400,31,M,Oregon,"Household appliances",Dishwasher,483.00,0.10,48.30,10.00
56317,2016,25394,30,F,Nevada,"Food and beverage","Bread and cakes",56.00,0.06,3.36,1.00
56349,2016,26485,22,M,Arizona,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
56418,2016,29808,28,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56431,2016,18784,41,F,California,Clothing,Vests,66.00,0.07,4.62,1.00
56433,2016,15888,45,M,Washington,"Food and beverage","Bread and cakes",96.00,0.06,5.76,1.00
56452,2016,15327,42,F,California,Clothing,Pants,60.00,0.07,4.20,1.00
56463,2016,11099,43,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56469,2016,24856,43,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56481,2016,11667,43,F,California,"Food and beverage","Bread and cakes",102.00,0.06,6.12,1.00
56488,2016,29719,44,F,Arizona,"Food and beverage","Bread and cakes",71.00,0.06,4.26,1.00
56500,2016,14823,50,F,Washington,"Household appliances",Toaster,207.00,0.08,16.56,5.00
56506,2016,26880,61,F,California,Clothing,Pants,100.00,0.07,7.00,1.00
56507,2016,27104,32,M,Arizona,Clothing,Pants,149.00,0.07,10.43,1.00
56521,2016,16845,38,F,Arizona,Clothing,Caps,55.00,0.07,3.85,1.00
56526,2016,28639,27,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56533,2016,24213,32,M,Arizona,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
56536,2016,20324,55,F,Washington,"Food and beverage","Bread and cakes",98.00,0.06,5.88,1.00
56549,2016,21225,22,M,Washington,"Household appliances",Toaster,326.00,0.08,26.08,5.00
56550,2016,23809,27,M,Oregon,"Household appliances",Toaster,137.00,0.08,10.96,5.00
56551,2016,11461,45,M,Oregon,"Household appliances",Toaster,200.00,0.08,16.00,5.00
56560,2016,22983,27,M,Oregon,"Food and beverage","Fruits and vegetables",76.00,0.06,4.56,1.00
56561,2016,29172,37,F,Oregon,Clothing,Pants,53.00,0.07,3.71,1.00
56568,2016,15580,27,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
56571,2016,28484,23,F,Nevada,Clothing,Caps,55.00,0.07,3.85,1.00
56584,2016,24076,19,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56623,2016,17699,52,M,Nevada,Clothing,Shorts,65.00,0.07,4.55,1.00
56627,2016,13380,34,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56633,2016,23148,30,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56640,2016,27110,64,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56653,2016,29594,50,F,California,"Food and beverage",Seafood,143.00,0.06,8.58,1.00
56657,2016,22087,28,F,Washington,"Food and beverage",Seafood,142.00,0.06,8.52,1.00
56659,2016,14283,57,M,Arizona,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
56667,2016,19485,35,M,California,"Food and beverage",Seafood,158.00,0.06,9.48,1.00
56697,2016,26243,33,M,California,"Food and beverage","Bread and cakes",101.00,0.06,6.06,1.00
56726,2016,23692,39,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56730,2016,11144,20,M,Nevada,"Food and beverage","Bread and cakes",99.00,0.06,5.94,1.00
56752,2016,27840,53,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56753,2016,23325,53,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56769,2016,11640,43,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56792,2016,11347,45,F,California,"Household appliances",Toaster,211.00,0.08,16.88,5.00
56798,2016,15740,23,F,California,"Food and beverage","Fruits and vegetables",75.00,0.06,4.50,1.00
56813,2016,26443,43,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56821,2016,26207,19,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56829,2016,22144,42,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56836,2016,12063,29,F,Washington,"Food and beverage","Bread and cakes",74.00,0.06,4.44,1.00
56837,2016,25611,22,F,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
56844,2016,29171,37,M,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
56863,2016,27129,52,F,Nevada,"Food and beverage","Fruits and vegetables",95.00,0.06,5.70,1.00
56881,2016,25585,18,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56900,2016,19388,33,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
56913,2016,22514,63,M,California,"Food and beverage",Seafood,142.00,0.06,8.52,1.00
56920,2016,13235,45,F,Washington,"Food and beverage","Fruits and vegetables",60.00,0.06,3.60,1.00
56923,2016,12245,28,M,Washington,Clothing,Pants,101.00,0.07,7.07,1.00
56930,2016,17829,50,M,California,Clothing,Shorts,99.00,0.07,6.93,1.00
56963,2016,23536,27,F,Oregon,Clothing,Pants,158.00,0.07,11.06,1.00
56971,2016,21922,22,M,Oregon,Clothing,Shorts,76.00,0.07,5.32,1.00
56978,2016,18894,46,F,California,"Household appliances",Oven,260.00,0.09,23.40,5.00
56994,2016,18684,28,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
57005,2016,24428,42,F,Washington,"Food and beverage","Fruits and vegetables",70.00,0.06,4.20,1.00
57006,2016,20493,61,M,Oregon,"Food and beverage","Fruits and vegetables",61.00,0.06,3.66,1.00
57009,2016,27521,31,M,Washington,"Food and beverage","Fruits and vegetables",96.00,0.06,5.76,1.00
57026,2016,16646,52,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57062,2016,27315,29,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57064,2016,22931,26,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57077,2016,16344,33,F,Oregon,"Food and beverage","Bread and cakes",71.00,0.06,4.26,1.00
57084,2016,14901,44,F,Washington,"Food and beverage",Seafood,110.00,0.06,6.60,1.00
57086,2016,26933,65,M,Oregon,"Food and beverage",Seafood,50.00,0.06,3.00,1.00
57094,2016,13209,25,M,California,Clothing,Pants,155.00,0.07,10.85,1.00
57119,2016,18169,38,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57124,2016,22515,21,M,California,Clothing,Vests,126.00,0.07,8.82,1.00
57139,2016,21886,41,F,Arizona,"Food and beverage","Bread and cakes",107.00,0.06,6.42,1.00
57161,2016,15661,39,F,Nevada,"Food and beverage","Fruits and vegetables",78.00,0.06,4.68,1.00
57168,2016,15315,36,M,Washington,Clothing,Pants,144.00,0.07,10.08,1.00
57175,2016,28024,44,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
57189,2016,28055,38,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57202,2016,12070,26,F,California,"Food and beverage","Bread and cakes",70.00,0.06,4.20,1.00
57214,2016,27879,69,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
57232,2016,28731,23,M,Washington,"Food and beverage",Seafood,107.00,0.06,6.42,1.00
57233,2016,20613,37,F,California,"Food and beverage",Seafood,128.00,0.06,7.68,1.00
57250,2016,19159,23,M,Arizona,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
57263,2016,24139,31,M,California,Clothing,Shorts,98.00,0.07,6.86,1.00
57271,2016,15076,55,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57296,2016,18451,53,F,Washington,"Food and beverage","Bread and cakes",72.00,0.06,4.32,1.00
57298,2016,13913,53,M,Oregon,Clothing,Socks,55.00,0.07,3.85,1.00
57307,2016,23422,27,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
57319,2016,20003,43,F,Washington,Clothing,Pants,129.00,0.07,9.03,1.00
57326,2016,12010,38,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
57337,2016,13826,22,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57358,2016,14722,40,F,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
57366,2016,18694,41,F,Arizona,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
57373,2016,28440,36,F,California,"Food and beverage",Seafood,112.00,0.06,6.72,1.00
57374,2016,13756,18,M,Washington,"Food and beverage",Seafood,153.00,0.06,9.18,1.00
57391,2016,19463,18,M,Arizona,Clothing,Shorts,73.00,0.07,5.11,1.00
57399,2016,16696,52,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57405,2016,27006,38,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57411,2016,28450,20,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57415,2016,22230,28,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57425,2016,13770,22,M,Arizona,"Food and beverage","Bread and cakes",104.00,0.06,6.24,1.00
57426,2016,25692,25,F,Washington,"Food and beverage","Bread and cakes",97.00,0.06,5.82,1.00
57439,2016,21020,42,M,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
57449,2016,14314,47,F,Oregon,Clothing,Shorts,77.00,0.07,5.39,1.00
57451,2016,29626,45,F,California,Clothing,Shorts,52.00,0.07,3.64,1.00
57468,2016,27199,49,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57480,2016,26147,24,M,Arizona,"Food and beverage","Bread and cakes",63.00,0.06,3.78,1.00
57488,2016,13840,42,F,Arizona,Clothing,Socks,55.00,0.07,3.85,1.00
57492,2016,15028,46,F,Washington,"Food and beverage",Seafood,129.00,0.06,7.74,1.00
57502,2016,15486,18,M,Arizona,Clothing,Shorts,68.00,0.07,4.76,1.00
57516,2016,24636,34,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57519,2016,24389,20,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57523,2016,29002,60,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57539,2016,22283,34,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
57545,2016,29913,42,F,California,"Food and beverage",Seafood,59.00,0.06,3.54,1.00
57558,2016,21806,23,M,Oregon,Clothing,Pants,63.00,0.07,4.41,1.00
57569,2016,22940,23,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57608,2016,21095,18,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57618,2016,17369,55,M,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
57623,2016,20444,61,F,California,"Food and beverage",Seafood,128.00,0.06,7.68,1.00
57649,2016,26138,31,M,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
57653,2016,17042,44,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
57660,2016,26419,47,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57667,2016,16098,50,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57668,2016,27061,33,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57669,2016,24115,27,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57696,2016,21723,29,M,California,"Food and beverage",Seafood,132.00,0.06,7.92,1.00
57700,2016,20713,28,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
57711,2016,17720,22,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
57720,2016,24763,42,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57721,2016,24855,50,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57729,2016,19233,33,F,California,Clothing,Vests,63.00,0.07,4.41,1.00
57732,2016,23962,39,F,Oregon,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
57741,2016,28260,41,M,Arizona,"Household appliances",Toaster,196.00,0.08,15.68,5.00
57744,2016,13960,64,F,California,"Food and beverage","Fruits and vegetables",51.00,0.06,3.06,1.00
57745,2016,24538,19,M,Arizona,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
57750,2016,18666,46,F,Nevada,Clothing,Pants,157.00,0.07,10.99,1.00
57753,2016,18251,46,M,California,Clothing,Pants,142.00,0.07,9.94,1.00
57782,2016,18781,33,F,Washington,"Food and beverage","Bread and cakes",72.00,0.06,4.32,1.00
57783,2016,19388,33,F,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
57793,2016,15612,33,F,Washington,Clothing,Socks,55.00,0.07,3.85,1.00
57807,2016,15912,42,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
57815,2016,25886,23,M,Oregon,Clothing,Shorts,95.00,0.07,6.65,1.00
57823,2016,25204,33,M,California,"Household appliances",Oven,254.00,0.09,22.86,5.00
57874,2016,23097,35,M,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
57875,2016,16878,41,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
57886,2016,13307,41,F,California,Clothing,Shorts,104.00,0.07,7.28,1.00
57888,2016,11620,35,M,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
57892,2016,17103,42,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57898,2016,29894,41,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57907,2016,14584,29,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
57916,2016,25313,49,F,Nevada,"Food and beverage","Bread and cakes",100.00,0.06,6.00,1.00
57928,2016,19419,39,F,Washington,"Food and beverage","Bread and cakes",70.00,0.06,4.20,1.00
57931,2016,28543,38,M,California,"Food and beverage","Bread and cakes",59.00,0.06,3.54,1.00
57937,2016,24971,25,M,Nevada,"Food and beverage",Seafood,101.00,0.06,6.06,1.00
57938,2016,26127,25,F,California,"Food and beverage",Seafood,150.00,0.06,9.00,1.00
57956,2016,11634,52,F,California,Clothing,Shorts,115.00,0.07,8.05,1.00
57957,2016,27134,41,F,California,Clothing,Shorts,59.00,0.07,4.13,1.00
57995,2016,19463,18,M,California,"Food and beverage","Bread and cakes",70.00,0.06,4.20,1.00
57999,2016,15410,65,M,California,Clothing,Socks,54.00,0.07,3.78,1.00
58002,2016,18323,22,M,California,"Food and beverage",Seafood,110.00,0.06,6.60,1.00
58042,2016,15858,31,M,California,Clothing,Vests,78.00,0.07,5.46,1.00
58043,2016,21317,40,F,Oregon,Clothing,Vests,62.00,0.07,4.34,1.00
58055,2016,20915,34,M,California,"Food and beverage",Seafood,69.00,0.06,4.14,1.00
58070,2016,13504,19,M,California,Clothing,Pants,70.00,0.07,4.90,1.00
58077,2016,18056,19,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
58099,2016,26433,46,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58103,2016,28447,27,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58121,2016,29972,34,F,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
58128,2016,24218,44,M,Nevada,"Food and beverage","Bread and cakes",67.00,0.06,4.02,1.00
58156,2016,20339,54,F,Oregon,Clothing,Pants,153.00,0.07,10.71,1.00
58160,2016,19175,18,M,California,Clothing,Shorts,68.00,0.07,4.76,1.00
58164,2016,15391,23,M,California,Clothing,Shorts,99.00,0.07,6.93,1.00
58167,2016,20087,43,M,Nevada,Clothing,Caps,55.00,0.07,3.85,1.00
58179,2016,29111,35,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58181,2016,22457,43,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58202,2016,26179,34,F,Oregon,"Household appliances",Dishwasher,331.00,0.10,33.10,10.00
58234,2016,23654,34,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58252,2016,23695,36,M,Oregon,"Food and beverage","Bread and cakes",54.00,0.06,3.24,1.00
58286,2016,18309,38,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58287,2016,18471,46,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58316,2016,26293,41,F,Oregon,"Food and beverage","Bread and cakes",97.00,0.06,5.82,1.00
58334,2016,15573,51,F,California,Clothing,Shorts,76.00,0.07,5.32,1.00
58349,2016,15879,40,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58374,2016,25284,34,F,California,"Food and beverage","Fruits and vegetables",67.00,0.06,4.02,1.00
58391,2016,18314,53,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58425,2016,15644,24,M,Oregon,"Food and beverage","Fruits and vegetables",51.00,0.06,3.06,1.00
58433,2016,17525,50,M,Oregon,Clothing,Pants,72.00,0.07,5.04,1.00
58452,2016,23940,40,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58469,2016,25359,35,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58503,2016,11784,19,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
58525,2016,19814,55,M,Washington,"Household appliances",Oven,386.00,0.09,34.74,5.00
58531,2016,29938,21,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58537,2016,16519,36,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58547,2016,11192,23,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
